experiment_name,sigma,noise,eps,top_1_acc_train,top_1_acc_cert,top_1_acc_pred
cifar_expinf_035,0.35,ExpInfNoise,1.4081632653061225,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.4387755102040816,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.4693877551020407,0.17577999999999988,0.0,0.2152
cifar_expinf_035,0.35,ExpInfNoise,1.5,0.17577999999999988,0.0,0.2152
cifar_laplace_035,0.35,LaplaceNoise,0.0,0.907040000000001,0.7187,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.030612244897959183,0.907040000000001,0.6993,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.061224489795918366,0.907040000000001,0.6784,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.09183673469387754,0.907040000000001,0.6609,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.12244897959183673,0.907040000000001,0.6425,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.15306122448979592,0.907040000000001,0.626,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.18367346938775508,0.907040000000001,0.6115,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.21428571428571427,0.907040000000001,0.5945,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.24489795918367346,0.907040000000001,0.5797,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.2755102040816326,0.907040000000001,0.5641,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.30612244897959184,0.907040000000001,0.5498,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.336734693877551,0.907040000000001,0.5353,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.36734693877551017,0.907040000000001,0.5193,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.3979591836734694,0.907040000000001,0.5056,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.42857142857142855,0.907040000000001,0.4912,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.45918367346938777,0.907040000000001,0.4791,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.4897959183673469,0.907040000000001,0.4666,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.5204081632653061,0.907040000000001,0.4544,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.5510204081632653,0.907040000000001,0.4406,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.5816326530612245,0.907040000000001,0.4301,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.6122448979591837,0.907040000000001,0.4181,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.6428571428571428,0.907040000000001,0.4064,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.673469387755102,0.907040000000001,0.3959,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.7040816326530612,0.907040000000001,0.385,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.7346938775510203,0.907040000000001,0.374,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.7653061224489796,0.907040000000001,0.3641,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.7959183673469388,0.907040000000001,0.3519,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.826530612244898,0.907040000000001,0.3437,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.8571428571428571,0.907040000000001,0.3306,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.8877551020408163,0.907040000000001,0.3234,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.9183673469387755,0.907040000000001,0.31,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.9489795918367346,0.907040000000001,0.3018,0.7728
cifar_laplace_035,0.35,LaplaceNoise,0.9795918367346939,0.907040000000001,0.2919,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.010204081632653,0.907040000000001,0.2823,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.0408163265306123,0.907040000000001,0.2704,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.0714285714285714,0.907040000000001,0.2638,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.1020408163265305,0.907040000000001,0.2492,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.1326530612244898,0.907040000000001,0.2418,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.163265306122449,0.907040000000001,0.2327,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.193877551020408,0.907040000000001,0.2211,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.2244897959183674,0.907040000000001,0.2099,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.2551020408163265,0.907040000000001,0.2099,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.2857142857142856,0.907040000000001,0.1947,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.316326530612245,0.907040000000001,0.172,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.346938775510204,0.907040000000001,0.172,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.3775510204081631,0.907040000000001,0.172,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.4081632653061225,0.907040000000001,0.1352,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.4387755102040816,0.907040000000001,0.1352,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.4693877551020407,0.907040000000001,0.1352,0.7728
cifar_laplace_035,0.35,LaplaceNoise,1.5,0.907040000000001,0.0,0.7728
cifar_uniform_035,0.35,UniformNoise,0.0,0.15622000000000016,0.1882,0.1979
cifar_uniform_035,0.35,UniformNoise,0.030612244897959183,0.15622000000000016,0.1839,0.1979
cifar_uniform_035,0.35,UniformNoise,0.061224489795918366,0.15622000000000016,0.1804,0.1979
cifar_uniform_035,0.35,UniformNoise,0.09183673469387754,0.15622000000000016,0.1751,0.1979
cifar_uniform_035,0.35,UniformNoise,0.12244897959183673,0.15622000000000016,0.1712,0.1979
cifar_uniform_035,0.35,UniformNoise,0.15306122448979592,0.15622000000000016,0.1662,0.1979
cifar_uniform_035,0.35,UniformNoise,0.18367346938775508,0.15622000000000016,0.1604,0.1979
cifar_uniform_035,0.35,UniformNoise,0.21428571428571427,0.15622000000000016,0.1538,0.1979
cifar_uniform_035,0.35,UniformNoise,0.24489795918367346,0.15622000000000016,0.147,0.1979
cifar_uniform_035,0.35,UniformNoise,0.2755102040816326,0.15622000000000016,0.139,0.1979
cifar_uniform_035,0.35,UniformNoise,0.30612244897959184,0.15622000000000016,0.1267,0.1979
cifar_uniform_035,0.35,UniformNoise,0.336734693877551,0.15622000000000016,0.1022,0.1979
cifar_uniform_035,0.35,UniformNoise,0.36734693877551017,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.3979591836734694,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.42857142857142855,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.45918367346938777,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.4897959183673469,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.5204081632653061,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.5510204081632653,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.5816326530612245,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.6122448979591837,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.6428571428571428,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.673469387755102,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.7040816326530612,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.7346938775510203,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.7653061224489796,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.7959183673469388,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.826530612244898,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.8571428571428571,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.8877551020408163,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.9183673469387755,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.9489795918367346,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,0.9795918367346939,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.010204081632653,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.0408163265306123,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.0714285714285714,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.1020408163265305,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.1326530612244898,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.163265306122449,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.193877551020408,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.2244897959183674,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.2551020408163265,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.2857142857142856,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.316326530612245,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.346938775510204,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.3775510204081631,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.4081632653061225,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.4387755102040816,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.4693877551020407,0.15622000000000016,0.0,0.1979
cifar_uniform_035,0.35,UniformNoise,1.5,0.15622000000000016,0.0,0.1979
